ZBEZ,university_share,avg_income,unemprate,benefit_share,SSI,quintile,green_area_sum,blue_area_sum,census_area_km2,green_ratio,blue_ratio
1020,-1.60946810716677,-1.02565406476894,-1.61989263674625,-2.04674010784131,-1.65311169851132,1,69542.7922655873,0.0,0.7989562593903432,0.087,0.0
1021,-0.982858570489583,-0.175756917142168,0.305363287996875,0.0386421355426954,-0.365000235660481,2,936184.7725869927,181069.28014614715,1.7269952942016515,0.5421,0.1048
1022,-0.555591519417069,-0.992858739311781,-0.781043080564574,-1.19648568775292,-0.938649858619671,1,10971.173082526942,0.0,0.23305114377868189,0.0471,0.0
1023,-1.14551382306345,-1.1687393383285,-1.18123103451128,-1.14731394918469,-1.28689057576246,1,43931.15408916313,0.0,0.48386428929603054,0.0908,0.0
1101,0.680756467754293,-0.0440814915472131,0.69565417209381,0.910197561647318,0.532584474715824,4,37.22600694372646,0.0,0.6355128281168696,0.0001,0.0
1102,-0.845149344313764,-0.888517134897522,-0.850844692533198,-0.983474103708993,-0.980680661747874,1,102893.84141998338,0.0,1.0949130004500693,0.094,0.0
1103,-1.08567644051261,-1.07333272710177,-1.23390087276614,-0.947612282937762,-1.20226018956653,1,64031.663892385,0.0,0.8619486952739288,0.0743,0.0
1104,-1.40644476961353,-1.00000854973648,-1.45190291365162,-1.70404054057027,-1.47404951213934,1,11628.07593621587,373.3622909151971,1.1291113126867096,0.0103,0.0003
1105,-1.12545622514651,-0.700931587014411,-0.651828645225463,-0.407769408593299,-0.871678101643704,1,46800.93892700241,1148.5513615239843,1.5643317388392395,0.0299,0.0007
1106,-1.55224645437996,0.0703237356921757,1.04924826453678,0.6574239998345,-0.232547416594977,3,217086.09118413748,3481.4363416322885,4.4328390080441125,0.049,0.0008
1107,-1.27034476197587,-0.817202852376928,-1.11003077154874,-1.32935747978681,-1.22352359915373,1,32923.126661032176,0.0,0.9533451754157969,0.0345,0.0
1108,-1.08953242838536,0.357356151085787,1.11944662247259,1.15135212541586,0.149173544981175,3,55960.41472699173,104.71003524028995,1.3297714365420212,0.0421,0.0001
1109,-1.12877993541291,-0.448733776257029,0.63905139123821,0.813365054443003,-0.314942915441467,3,100184.4935528301,27313.188145751144,3.821375389735228,0.0262,0.0071
1110,-1.36042158534972,-0.710362389739191,-0.464785742892799,-0.122941669883822,-0.874808214640377,1,108650.54421139578,1361.2369038362558,2.1416720281684705,0.0507,0.0006
1111,-1.47530473511496,-0.988618924797746,-1.18451043429591,-2.68148805909278,-1.62665428256837,1,92989.66682792822,110189.54073074489,1.901961380773948,0.0489,0.0579
1112,-1.23092408831793,-0.683770337168545,-0.293579571985722,0.705779148263263,-0.632099503004405,2,831459.0196962451,441535.0742087289,2.6189151625451896,0.3175,0.1686
1113,-0.882387625746981,-0.275193950073976,0.0221218013372479,0.444933527490788,-0.341856403726227,2,142555.3661615115,83.40176337337029,0.7578007572415226,0.1881,0.0001
1201,0.157646746782778,-0.686406567385706,-0.0107859648880702,0.0910478695992612,-0.180769655962516,3,30061.608664879568,1311.5188617508443,0.2909513499382554,0.1033,0.0045
